id,price,moonRank,💎 score (%),storeURL,Armor,Attribute Count,Body,Ears,Eyes,Faction,Helmet,Mouth
7640,8.5,7774,56.4,https://magiceden.io/item-details/HZJipYw5CFiy2At4fHU81r5prSAZ8GUYoWZnV4sUFMGd,,5,Light Pink,,Vulgar Eyes,Barada,Glorious Trespasser,Fanged
7644,10.4,6600,42.1,https://solanart.io/search/?token=3rabxc8oqqDotepmEWX8qywMxf16TCiBmKEHe8uwvFPZ,Excess Hosing,6,Orange,,Glossy Zoomers,Alura,Grabber,Pensive
7660,7.25,6039,75.84,https://solanart.io/search/?token=EshbP8RNJehNRRLLio3DKnLZLPdRXiZN3twWmSWNncY4,,6,Lime,Portable Satellite,Glassy Detectors,Barada,Aluminum Cap,Pleased
7663,100,5423,0,https://magiceden.io/item-details/7RQ4RQ3GVetbHUD8oXCdfi1NudSNqV6B2BKHBABWAsHT,,6,Orange,Decorative Bolt,Spectral Auditors,Alura,Signal Deflector,Wise
7680,8,5343,71.13,https://magiceden.io/item-details/C7Qn1pvH8HRTcZrxDhjHv598S2Rjmsj8xgGKTo6f3s8f,,6,Printed,Splendid Recorders,Stoned Eyes,Alura,Princely Helm,Wise
7729,39.700001,443,0,https://solanart.io/search/?token=BYYa4fZsy5oThVYfhGrYzutGgNJo8QcSpQkKBkdaMkaJ,Planetary Kirtle,7,Spectral Black,Lunar Squid,Deluxe Shutters,Targari,Clever Coathanger,Wise
7738,15,789,19.34,https://solanart.io/search/?token=Hf77SF2iE43VD2yYJMuBcm7WbKWqUuJNbLsWwsjBfMin,Galactic Scraps,7,Printed,Side Plating,Expensive Scrutinizers,Targari,Defensive Cannon,Fanged
7740,18,2820,0,https://solanart.io/search/?token=8r3SshwYSqQndShuvJaVQME1kxkdGx1utvxp437ZQGeY,Magnanimous Rocketeer,7,Orange,Viral Implant,Deluxe Shutters,Alura,Budding Coral,Pensive
7778,130.380005,9697,0,https://solanart.io/search/?token=GuCN5xwt3hbPW6CHvWV3oPGn3dQYubxNpnPWmXQgV2C,,4,Brick,,Gilded Lenses,Targari,,Pensive
7802,44,671,0,https://magiceden.io/item-details/FQYD199jWdzpEqCXm1RsM9h7Yuvxw71TX2Yp9hQKSAGG,Sentient Virus,7,Light Pink,Decorative Bolt,Laser Sight,Barada,Mechanical Hound,Toothy
7810,61,9949,0,https://solanart.io/search/?token=CEHDiLhf4LRNxbrWfVpMBSJbSmcca8m8PCwTDranZpRF,,4,Light Pink,,Scoundrel Winkers,Martu,,Pensive
7846,25,2162,0,https://magiceden.io/item-details/5Z5H5qUecjVRQsshLRnPG4Gd3JymvK4F7wukhiqpbsCp,Reptilian Thorns,7,Spotted Turquoise,Portable Satellite,Galactic Sequencer,Targari,Gibbous Blaster,Pensive
7868,3000,3470,0,https://solanart.io/search/?token=EBhQDi4WbgR4fS24JjbWLXmxrNfhhfrvnc4RFcrhCDw6,Pedestrian Trappings,7,Brick,Prismatic Capacitors,Reptilian Gazers,Targari,Grabber,Pleased
7881,9,3001,70.49,https://magiceden.io/item-details/9SJRivsY55h69xD48vQHAGqF7gfMYder1GT1g8xucMGL,Pedestrian Trappings,7,Spotted Turquoise,Ionic Flux Inhibitor,Galactic Sequencer,Martu,Micro Thingamajig,Pensive
7884,27,4073,0,https://solanart.io/search/?token=A2KJFQsZBuZ9kXj4bc1UkPWhdCQa5BoX1x6FeUBDJqYD,,6,Spectral Black,Satellite Dish,Haunting Slits,Martu,Ionic Fizzler,Toothy
7885,190,7663,0,https://magiceden.io/item-details/A13cCk3cPbdn2FiFskSy1QZ5yr7YGJum9XntcJ7p1UEM,,5,Neon Green,,Geckonic Sight,Alura,Crystal Swag,Pensive
7891,9,7068,54.23,https://magiceden.io/item-details/DZbBybfWftGQQ61k9XNFgDPkk9zJaMSDXn1QpLRtnY2g,,6,Lime,Lunar Squid,Stoned Eyes,Martu,Grabber,Pensive
7902,7.9,6388,67.95,https://magiceden.io/item-details/DcgYxySVMTM78EzBGFwHYjxT3zpFpitDV9WYm9xiUQ4C,,6,Striped Blue,Intergalactic Fins,Spectral Auditors,Barada,Micro Thingamajig,Pensive
7915,40,3235,0,https://solanart.io/search/?token=5MWxQESaoKWtU5Rq5mwGiTKcEK6Kki4KecYv7XfiHRhC,Galactic Scraps,7,Printed,Escape Rockets,Ionic Disruptors,Alura,Signal Deflector,Pensive
7934,450,345,0,https://magiceden.io/item-details/Qhm3779tFiE7KpcYfivuC8oJxfZuKjhAjyeDYiVhjCk,Orbital Frock,7,Neon Green,Cooling Vent,Prying Eyes,Barada,Solar Converter,Wise
7951,20,6647,0,https://solanart.io/search/?token=3sWzECA1YBa4aacRF4583LKq5ppRHK7xG1CVnikSD5Mn,,5,Spotted Kiwi,,Ocular Scanner,Targari,Galvanic Helm,Aggressive
7959,40,8193,0,https://magiceden.io/item-details/9z1yPPNquCDFbTSsczKt1JnsrDd5kzghWHt3yMie16VB,,4,Ghostly White,,Scoundrel Winkers,Alura,,Fanged
7970,20,7372,0,https://magiceden.io/item-details/DYj8Z7w2rKpGpmyfrvn1ydP2oYwp18QKYmgd2Sm7SYYe,,5,Light Pink,,Geckonic Sight,Barada,Photon Harvester,Augmented
7975,33,8659,0,https://solanart.io/search/?token=E7ZLSfgjYn5yjAwdp5TLtxXR72LhQWwRFVpQpRTu5SJB,,5,Brick,,Astral Projectors,Martu,Budding Coral,Pensive
7976,22,8852,0,https://magiceden.io/item-details/CWBbDCNFTis6JKRQG1NF3RJnQDhu6Cn3SHoKJoVuMByt,,5,Printed,,Gilded Lenses,Martu,Reliable Antennae,Pleased
7979,115,687,0,https://solanart.io/search/?token=6HzjAaetetfuNW1ibr6QCqtCs5uSwjTi2CTbtimCvtFV,Spectral Cheesecloth,7,Spotted Turquoise,Splendid Recorders,Sun Beams,Martu,Identified Flying Object,Fanged
7982,35,4178,0,https://solanart.io/search/?token=4UA8Aja2MxEfh7KgxtTcKqcK32pyMTLWGVznVGP2Lnfx,Pointy Statement,6,Ghostly White,,Ocular Scanner,Alura,Useless Compass,Wise
7985,100,1087,0,https://solanart.io/search/?token=FvkLASQuEVk8RLuHnKpiobiXHpaKAzc4EvrwRWmFLS5A,Mini Cruiser,7,Spectral Black,Stellar Shifter,Wonky Headlights,Barada,Plasmatic Guzzler,Pleased
7996,30,2341,0,https://solanart.io/search/?token=DZzHkjT3bMY5ZTnNdoup6akbiiJr7AdszfLYXwmgM4Nw,Crystalline Regalia,7,Striped Blue,Captive Ear,Ocular Scanner,Alura,Clever Coathanger,Pensive
8004,69,1140,0,https://solanart.io/search/?token=CZaT6kAWEo5wh2kPRkJg1qEBkSccHaiyfaCvBbJUVdbs,Distinguished Shirting,7,Orange,Sublimatic Surveyor,Plasmatic Array,Alura,Space Rat,Fanged
8006,11.11,2485,51.46,https://solanart.io/search/?token=BmmBL4bzHBfQDsZqWvtSBg2jtjo8Cqam5LTRcT6kZgjA,Brainy Undergarments,7,Striped Blue,Cosmic Gas,Villainous Visor,Targari,Kingly Rings,Pleased
8017,23,476,0,https://magiceden.io/item-details/HF1Ao32UQG9J5KcTP6VKV65zRirWzrsBKoTPYPYj4HzT,Sentient Virus,7,Spotted Kiwi,Sublimatic Surveyor,Nebular Optics,Targari,Photon Harvester,Toothy
8019,99,4485,0,https://solanart.io/search/?token=4zb9HSjfaZELvBpYDekAiFFViKUo1hX7YGE4WNgmGbpz,Plutonic Plating,6,Neon Green,,Ocular Scanner,Targari,Micro Thingamajig,Pleased
8025,35,5409,0,https://solanart.io/search/?token=9rMf6fmtBpv1H7ZFe92GtXPHaE3AYuakkw83p6gWahvi,Distinguished Shirting,6,Striped Blue,,Paranoid Eyes,Martu,Plasma Beam,Pleased
8038,12.4,5068,28.23,https://magiceden.io/item-details/5R4pVbdp1qFFsZU6bTKtkZmPL4jNJoYNPq4Rt4fLBNNr,Heroic Foil,6,Spotted Turquoise,,Creepy Peepers,Barada,Galvanic Helm,Pensive
8046,425,1119,0,https://magiceden.io/item-details/A6E4BoVdzkeQ6f6JtwtqXkXvHFWgHyTfQyWQ4uRBBtbG,Colonels Finery,7,Neon Green,Equinox Boosters,Extendable Examiners,Targari,Glorious Trespasser,Pleased
8052,153,203,0,https://magiceden.io/item-details/Ewd2tWHBoRtcVKDWAs9aXUGCTzQ8DEjwzpLVMxbYFDF4,Orbital Frock,7,Ghostly White,Equinox Boosters,Nebular Optics,Alura,Plasma Beam,Fanged
8064,64,6765,0,https://solanart.io/search/?token=6Z9ASNUg1QXRF4ymyLf6DRDSomsNozraxu2kNZcZnVFo,Colonels Finery,6,Printed,,Optical Enhancements,Martu,Ionic Fizzler,Pleased
8068,41,9436,0,https://magiceden.io/item-details/D4nNjWtWPT6X1cFNeR5rHeLE1kqBJYQJ6HKgPzuCiUz5,,4,Brick,,Gilded Lenses,Martu,,Wise
8074,19,1768,0,https://solanart.io/search/?token=9Dr37jVsF1DhPKhbVfMcX11wCNWWQNsUfQGtMKzbvw1X,Spikey Space Trash,7,Light Pink,Captive Ear,Laser Sight,Targari,Aerodynamic Cap,Fanged
8076,8,4713,73.65,https://magiceden.io/item-details/9qgceUMRCWwW9KRa1tQj5PRz24rPGHbT9hXTSkg4FKfJ,Technical Swag,6,Light Pink,,Astral Projectors,Alura,Fried Lenses,Toothy
8083,99.9,9582,0,https://magiceden.io/item-details/8TZWuNq2PbXUmAha7qy2XtGrKbmcr1cYKDsE64Y99Bwc,,4,Spotted Turquoise,,Haunting Slits,Barada,,Pensive
8087,75,9475,0,https://solanart.io/search/?token=8MJMg4UUodw2ikLPzNtr6eXJPY6PPQzvTkkpwELPzJaj,,4,Brick,,Plasmatic Array,Martu,,Wise
8092,44.5,5161,0,https://solanart.io/search/?token=8poZPg4VMygjRpjyHV1asPraggtNf2YQk8jXaVgrWJpN,Mini Cruiser,5,Spectral Black,,Expensive Scrutinizers,Targari,,Toothy
8099,50,7713,0,https://solanart.io/search/?token=4tKypZDtPutero466K7VwasfkAUwCzX5CX9ynvVxPir5,,5,Printed,,Villainous Visor,Barada,Useless Compass,Fanged
8113,30,4925,0,https://solanart.io/search/?token=DXN2cm5e1bnxgnFF9gP7nm15tYguJH3Rtyedzf99FzXw,Colonels Finery,6,Orange,,Astral Projectors,Alura,Automatic Rocket,Toothy
8115,41,3490,0,https://solanart.io/search/?token=3oStpjoy6ngwj7pvmSFgwLCuLFQYMErLB7cAKebfLoWa,Cybernetic Wiring,7,Printed,Viral Implant,Augmented Surveyor,Alura,Plasmatic Guzzler,Pensive
8117,14,913,28.85,https://solanart.io/search/?token=7FegSFt3ZMmL9sAoiZnWKfENksFAGX6ixhwurtquTU5F,Excess Hosing,7,Light Pink,Miniature Geckos,Creepy Peepers,Martu,Crystal Swag,Fanged
8122,100,1173,0,https://solanart.io/search/?token=Hn1S2meLCcHmeSZ9Y4BSqghuj7mCPeqk6fwB2pabRiF5,Spectral Companion,7,Striped Blue,Cooling Fan,Sullen Eyes,Alura,Micro Thingamajig,Fanged
8131,25,9376,0,https://solanart.io/search/?token=qdNRmzFyDNxndp1utUdHNuAtKcxg4ya2e6Gdhx6Dx7q,,4,Orange,,Sullen Eyes,Martu,,Fanged
8134,35,1045,0,https://solanart.io/search/?token=C2BZ3J8uDYhJYxZ8eE7ZyF5DwDzktF8iDYoXkfPt7zev,Spikey Space Trash,7,Lime,Equinox Boosters,Galactic Inspectors,Targari,Mischievous Squatter,Toothy
8137,10,7154,43.88,https://solanart.io/search/?token=D84SpZkqWXAtB1oZEq54Nih9qBPyaxVkUA1aQmBRmBSA,,6,Printed,Viral Implant,Villainous Visor,Alura,Lunar Replica,Pensive
8139,210,1278,0,https://solanart.io/search/?token=C5fD2wun2CbA9Fvt2dCebHYzvB8AMUqDWUw3J3RYFzvD,Distinguished Shirting,7,Light Pink,Martian Speakers,Ionic Disruptors,Barada,Mechanical Hound,Fanged
8143,10.99,8628,28.08,https://magiceden.io/item-details/Byfc9up4jz9kDs9yEbRZruHabynGbx9PM78ACFDksdKa,,5,Spotted Kiwi,,Geckonic Sight,Targari,Space Rat,Pensive
8146,350,449,0,https://solanart.io/search/?token=Hhs4eCP1oUMyhbhcMWW9uoFmt6PbZZFVRfnQKmiWo7Wu,Pedestrian Trappings,7,Spectral Black,Miniature Geckos,Deluxe Shutters,Martu,Aerodynamic Cap,Wise
8149,8.7,9212,48.65,https://magiceden.io/item-details/BwD44UVF3Qec9aYVEdhWJjUhgAZ39Q9ri3SFeCZY5RPJ,,5,Brick,,Geckonic Sight,Targari,Lunar Replica,Pleased
8157,60,4263,0,https://solanart.io/search/?token=864oTWJT7i1TJnW9rHrCRgsutQpM1HGCDGqTkQ3YugRw,,6,Printed,Viral Implant,Vulgar Eyes,Targari,Kingly Rings,Augmented
8161,10.1,8911,35.85,https://magiceden.io/item-details/6rvaAzBE7dXsyCD2GjEmbQ1nemGQASnyoiGNLXVYkKdr,,5,Lime,,Glassy Detectors,Targari,Space Scraps,Pleased
8168,30,3541,0,https://solanart.io/search/?token=B94jgJvsKpmHMfeAbJT8EwQoaR2ivgCqHweiRxkQGq6L,Terraformers Uniform,7,Light Pink,Viral Implant,Paranoid Eyes,Targari,Aerodynamic Cap,Pleased
8181,55,9694,0,https://solanart.io/search/?token=Cg1TWBW7a3dqqCC1GAz6A5oRRr7ozShTHtHky8SC86Bc,,4,Printed,,Mixed Reality Grid,Alura,,Pensive
8188,199,4568,0,https://magiceden.io/item-details/76ozkme7WUenovV3qWqwebDT1uGTSEyiyae3TNztTxbQ,,6,Neon Green,Cosmic Gas,Sun Beams,Targari,Princely Helm,Pensive
8197,53.33,3558,0,https://magiceden.io/item-details/9YjBxLbapwetDSe1uGXgfvaEf6jmtJgHoAnUVQaYwXhn,Solar Insulation,6,Neon Green,,Galactic Inspectors,Barada,Lunar Replica,Hungry
8203,20,5019,0,https://solanart.io/search/?token=2mpwQYbQUUQWvWN1Sgwr56fZwpTjUTbcvmVaVPFXfsaj,Excess Hosing,6,Lime,,Reptilian Gazers,Martu,Viral Intruder,Toothy
8206,28,8437,0,https://solanart.io/search/?token=6DN2cyhbmfoxxYEYEA65kHA1iV2jspyyDsNomLWVbfV9,,5,Spotted Kiwi,,Orbital Retinas,Martu,Princely Helm,Pleased
8211,95,1935,0,https://magiceden.io/item-details/GqZbCQvLpxCkMNNRuehqqEaMwCiLm2SMNaqFmRVUavWq,Nebular Wormhole,7,Light Pink,Viral Implant,Ocular Scanner,Barada,Identified Flying Object,Fanged
8218,40,866,0,https://magiceden.io/item-details/FcQRxoGpBnjYEvVAAFCF5kqoVNCCwM9kmXnP1Su3LLDT,Heroic Foil,7,Spectral Black,Viral Implant,Galactic Inspectors,Martu,Defensive Cannon,Pensive
8219,30,5312,0,https://solanart.io/search/?token=E1ReEwk9qDX3eoveXrtnUbZigAcGyWMLMqY43i4fGs4s,,6,Brick,Martian Speakers,Galactic Inspectors,Alura,Electric Doodads,Wise
8221,20,3522,0,https://solanart.io/search/?token=4dYYE3XoCztQExphUScXAMRvuiVEFdzX4qtFoSPgVCA5,Augmented Exoskeleton,7,Striped Blue,Gravity Dongal,Stoned Eyes,Alura,Space Rat,Pensive
8231,23,5180,0,https://magiceden.io/item-details/46Ds6kgkeFL6FSDP7sLfuLbVs36S1ZcnA1H9N5JBKPuE,,6,Ghostly White,Gravity Dongal,Funky Shades,Martu,Space Roach,Pensive
8261,19.69,4754,0,https://magiceden.io/item-details/3cMyHiekp4yzMiCm3mhCLuLUJmNY9w1pLKxveMgfAcxS,Excess Hosing,6,Spotted Turquoise,,Ionic Disruptors,Barada,Lunar Replica,Wise
8267,38.880001,1870,0,https://solanart.io/search/?token=5UWYMmgNk22isS9N8HKJrLpDdeqmXyndf6AgKzFdiczm,Spectral Cheesecloth,7,Spotted Turquoise,Decorative Bolt,Villainous Visor,Targari,Plasma Beam,Pleased
8272,9,2600,72.1,https://solanart.io/search/?token=AXDimu52QpfQXTJLVZtMzAVukCuD5KyZbLGgDDxYdrLG,Pedestrian Trappings,7,Light Pink,Cybernetic Recorders,Plasmatic Array,Barada,Signal Deflector,Pensive
8273,18,973,0,https://magiceden.io/item-details/ERTXvrhTzkFMXKqZgvJjtDwT15g2FNzdQWNgNj2acLpy,Pointy Statement,7,Spectral Black,Pulsing Sizzlers,Spectral Auditors,Barada,Fried Lenses,Wise
8275,15,8813,0,https://solanart.io/search/?token=2RGEdnCN7zJsZfhWZJJbKFygMV5exYrXKY3QR2VdUWK2,,5,Spotted Turquoise,,Sun Beams,Martu,Ionic Fizzler,Pensive
8277,25,8151,0,https://solanart.io/search/?token=5Hm8zXRWLFnEA68KbFg7KM21jzfyiwQr7aZPhpuMpYkM,,5,Printed,Cooling Vent,Haunting Slits,Martu,,Pleased
8282,12,8114,20.04,https://solanart.io/search/?token=GFe7TxpPFFaKcW7ajsL3HpSViKxLhXuot3r2nTcPpDkw,,5,Lime,,Astral Projectors,Martu,Fried Lenses,Toothy
8287,225,3850,0,https://solanart.io/search/?token=BaCGbEUB3cykXeBiTGMXzLnyo5f1YoLW5p173JirM1dm,Mini Cruiser,7,Orange,Ionic Flux Inhibitor,Glassy Detectors,Barada,Micro Thingamajig,Pleased
8297,52,923,0,https://solanart.io/search/?token=DSn8Z8buvmyUSgRJPBkiViXgV8J2YdA75oczWgTpjAqD,Crystalline Regalia,7,Spotted Kiwi,Gravity Dongal,Gilded Lenses,Targari,Clever Coathanger,Wise
8305,45,1495,0,https://magiceden.io/item-details/BTSfivj3VtDyf37xjeeQL3Re2zCPwR3iUeHE1Ynv9axr,Spectral Cheesecloth,7,Light Pink,Sublimatic Surveyor,Funky Shades,Martu,Gibbous Blaster,Fanged
8317,22,414,0,https://solanart.io/search/?token=AsBeuqjCvcfVtYSbsaPAjVENXPVNAowcvRfBSMxTjDu8,Mini Cruiser,7,Printed,Interdimensional Transistor,Vulgar Eyes,Martu,Fried Lenses,Excited
8332,29,349,0,https://magiceden.io/item-details/7Q2QQw9aF3Ly8ZYonatvgk23VzHVtHAhfz3JCs3ymf4y,Technical Swag,7,Striped Blue,Galactic Tuner,Ionic Disruptors,Barada,Defensive Cannon,Hungry
8335,24,4131,0,https://solanart.io/search/?token=F5aXVgVS8kS2K3SPEaxpBAbx3Jxga4Y3bWMwEcwkKbTf,Cybernetic Wiring,6,Printed,,Stoned Eyes,Martu,Grabber,Aggressive
8337,14,2851,21.09,https://solanart.io/search/?token=BNNkKn3HcuPU3H8YYTtdAx3qk5u68chQhBJc7AvWfwYk,Mini Cruiser,7,Brick,Side Plating,Glassy Detectors,Alura,Slab,Pleased
8344,8.25,6023,65.91,https://magiceden.io/item-details/7Uqr65upUfLGAx1dA1rDkAwaTaKH7b7ZwA6fHJQdCZRn,Technical Swag,6,Brick,,Geckonic Sight,Targari,Decorative Boomshot,Pleased
8345,14.95,1714,16.14,https://magiceden.io/item-details/CkvjcKuwJGLHyER1KpopgSQzy2Eu8VVPWSPQKQ98LLxz,Distinguished Shirting,7,Spectral Black,Equinox Boosters,Creepy Peepers,Martu,Photon Harvester,Pensive
8353,60,9887,0,https://solanart.io/search/?token=DEEyoy7F3rhAdj52TYJg5MMdEe6X5RAkrRz6S7XNkVbh,,4,Brick,,Augmented Surveyor,Martu,,Pensive
8355,15,3404,8.88,https://magiceden.io/item-details/8xYFei8GWgfGDeyzgzbNViD8RPy4pjFEwgU3RQuX3Nfr,Magnanimous Rocketeer,7,Lime,Pulsing Sizzlers,Expensive Scrutinizers,Alura,Gibbous Blaster,Pleased
8358,40,5831,0,https://magiceden.io/item-details/E3VnuQ5vqPHbznz1Tq8JKGiPz47YE3JjVnKA4ZUL1Zs4,,6,Striped Blue,Metallic Mesh,Galactic Inspectors,Targari,Viral Intruder,Pensive
8360,12.5,6292,22.33,https://solanart.io/search/?token=5zyxWKYw8iZi7sDptQK8JRwACtrHyxYWrJBBU45GFRfj,,6,Printed,Miniature Geckos,Gilded Lenses,Targari,Defensive Cannon,Pensive
8376,9.99,3033,60.47,https://magiceden.io/item-details/6H6UGDJffk9QzTbEetBYg3kDWyNjpYNSrJahowdLstxY,Magnanimous Rocketeer,7,Orange,Splendid Recorders,Laser Sight,Barada,Plasmatic Guzzler,Pleased
8387,52,7838,0,https://magiceden.io/item-details/EfZBGwPrVJdQic2ACSdRL5YR2Sjzz9QEC8L6pzrXXw67,,5,Printed,,Galactic Sequencer,Barada,Defensive Cannon,Hungry
8400,12,3083,40.17,https://solanart.io/search/?token=96yrq85gLfpgjHx8Rvny3dp8MTd4udL7NLeWjZoDjzMf,Colonels Finery,7,Light Pink,Nebular Amplifier,Glassy Detectors,Alura,Identified Flying Object,Pleased
8412,25,1792,0,https://solanart.io/search/?token=EmuvmZxQiXdhLHZhaMZLymHowMfbsTiWogqe4mCNU4xK,Frivolous Costume,7,Ghostly White,Viral Implant,Villainous Visor,Martu,Defensive Cannon,Pleased
8413,20,4979,0,https://solanart.io/search/?token=zTwt5VnPxhBm1CEQbLPa28FE1CfJ4KWEGkiaZ8XVyDp,,6,Printed,Escape Rockets,Astral Projectors,Targari,Galvanic Helm,Hungry
8422,14.5,1770,20.42,https://magiceden.io/item-details/D5xHaQsFHCXdRnzCxmP8uh3WXSeyVq1N2ggtznt9gudL,Nebular Wormhole,7,Spotted Turquoise,Metallic Mesh,Gilded Lenses,Targari,Useless Compass,Pensive
8445,46,6243,0,https://solanart.io/search/?token=A3eprwMPiBr7rBQvuLJ3uWr2YPBPoqHfwNaNWp1AbYpT,Cosmonautic Shielding,6,Brick,,Scoundrel Winkers,Barada,Slab,Pensive
8466,9,1835,75.16,https://solanart.io/search/?token=52ADeKZVL6XzU2GKPPrr7gzewUxn7gnuHcrFWXUDZXtW,Electromagnetic Ring,7,Orange,Intergalactic Fins,Paranoid Eyes,Targari,Lunar Replica,Toothy
8469,27.89,469,0,https://magiceden.io/item-details/3XBXXggKxHf5WkSa2tmZekDFrdU5YcKtaZAiei5M5wJM,Resplendent Deflector,7,Spotted Turquoise,Captive Ear,Engaging Pupils,Barada,Princely Helm,Hungry
8471,77,7269,0,https://solanart.io/search/?token=65W4xNWt81ZaSmCCj2WFmUWfkB55DcuibnS89pZJrdPz,,5,Spectral Black,,Laser Sight,Targari,Mechanical Hound,Wise
8487,977,2549,0,https://solanart.io/search/?token=As9TcpQ65xjr6ctJh4bdgiqGnPQpashJ39BcKBYekkyf,Racers Regalia,6,Spectral Black,,Astral Projectors,Alura,Ionic Fizzler,Aggressive
8511,17.5,8687,0,https://solanart.io/search/?token=CAUs1nCh6RngntQRdU5niTNNq6GbUNNKsY4j59dp8eNR,,5,Lime,,Incisive Oglers,Alura,Mischievous Squatter,Pensive
8512,29.9,666,0,https://solanart.io/search/?token=Bevvwn45B2bCxRAuj4U9c3WvKUGGX65RVBTZK62nnYLU,Miniature Companions,7,Spotted Kiwi,Planetary Muffler,Reptilian Gazers,Martu,Galvanic Helm,Fanged
8528,12,5777,29.39,https://magiceden.io/item-details/A1F4GVUq5nDqFcStZGDJvFu9NpbdSVR4UdeR1CGurPxs,,6,Lime,Prismatic Sensor,Nebular Optics,Barada,Taxidermied Space Pink,Pleased
8542,90,4159,0,https://magiceden.io/item-details/AW3ZUWf1STX4qSS3SkUrS2ssUbdjN5bqWxSR5ELQCJq4,,6,Brick,Miniature Geckos,Spectral Auditors,Targari,Space Rat,Excited
8560,199,6521,0,https://solanart.io/search/?token=DyAuTgawigSs7y225f821mUzxfgwEavN4vjKT6sppTd8,,6,Printed,Prismatic Capacitors,Optical Enhancements,Martu,Photon Harvester,Pleased
8573,150,9653,0,https://solanart.io/search/?token=3Jyo7P24nwo3ZtztEwQPcL1bWwVdrjzbyroRMNZAkfXS,,4,Lime,,Mixed Reality Grid,Martu,,Pensive
8580,13.5,6702,10.69,https://solanart.io/search/?token=7MpYk2zTZabj6n2xiWQU9Gp17pzbnLRSDWjyasFsNijM,Frivolous Costume,6,Printed,,Laser Sight,Targari,Aluminum Cap,Pensive
8582,8,1071,88.22,https://magiceden.io/item-details/957aDE1zHFrR5az8MRUqUR1NYfajDAMLwrtM3yrU2AGE,Mini Cruiser,7,Orange,Cooling Vent,Paranoid Eyes,Barada,Clever Coathanger,Hungry
8588,35,243,0,https://magiceden.io/item-details/DDUeNpdNGAzcs3zGvbm5sCxhTpymi8V5rNJjU2wJYUiC,Spectral Cheesecloth,7,Lime,Sublimatic Surveyor,Optical Enhancements,Alura,Photon Harvester,Aggressive
8589,25,2292,0,https://solanart.io/search/?token=AoWpRaN9M2sf6G9KX3zvcs1RJE9KieN73nMGuDrbmxJw,Solar Insulation,7,Brick,Cybernetic Recorders,Astral Projectors,Targari,Glorious Trespasser,Pensive
8609,20,4436,0,https://magiceden.io/item-details/D3WxMSveHcDZkWq3HpyRMZRevhMxsqZA5PfhHrmcCXDp,Plutonic Plating,6,Brick,,Vulgar Eyes,Barada,Automatic Rocket,Fanged
8613,70,8037,0,https://solanart.io/search/?token=2vJdctn5ouLjChXB7KY4ts6JRkhvsa3Ep9i4Uwkd9sej,,5,Orange,,Ionic Disruptors,Barada,Viral Intruder,Toothy
8625,11,9474,24.6,https://magiceden.io/item-details/67FgPyMFWeJFtYRuP2Mk1UaHxycFtcc2C6sjFBHYgkvo,,4,Lime,,Geckonic Sight,Targari,,Wise
8626,69,184,0,https://magiceden.io/item-details/AeTwuvjbMSAt8T71kKb75K1vPnWZtSg5W24iySMEZcgK,Spikey Space Trash,7,Neon Green,Cooling Vent,Spectral Auditors,Barada,Gibbous Blaster,Hungry
8632,69,9476,0,https://solanart.io/search/?token=AzXb3YdhdL2dCysnjQxqBVX8yLHoAW8C9t7s2J6MmaNh,,4,Light Pink,,Laser Sight,Barada,,Wise
8656,12,2513,42.45,https://magiceden.io/item-details/5ZL2gkb637AUcRuM6xKfkK9CarnyKbjBnxjQchjBD2Dq,Frivolous Costume,7,Printed,Splendid Recorders,Wonky Headlights,Martu,Micro Thingamajig,Wise
8690,30,2132,0,https://solanart.io/search/?token=X27mWVCedUdaCpT2RoVFVms6scwGdph2WHzzQMJVYN5,Planetary Kirtle,7,Printed,Pulsing Sizzlers,Incisive Oglers,Martu,Crystal Swag,Wise
8709,20,5908,0,https://solanart.io/search/?token=HyNCK5u9XG4fSDnmShLfnKzM3fjxq85Km4dqq35QEKmB,,6,Lime,Splendid Recorders,Cybernetic Beamers,Alura,Useless Compass,Pensive
8718,165,76,0,https://magiceden.io/item-details/88YLgrCJMBJj9DqGx2zAwZo3DgEz38KxBuqBJpeNUymX,Pilot Garb,7,Ghostly White,Pulsing Sizzlers,Laser Sight,Martu,Fried Lenses,Aggressive
8720,300,4062,0,https://solanart.io/search/?token=Hoqk7g6wXPCHkNZDoxwHguda4xEt5DZDBiaPCKm8mwMA,Heroic Foil,6,Printed,,Wonky Headlights,Martu,Space Rat,Aggressive
8737,59,446,0,https://magiceden.io/item-details/9b99xp4ULEhYdp9s5LsqHxBfLHCXqCBps6fzUdpXD3DA,Excellent Padding,7,Printed,Escape Rockets,Glossy Zoomers,Targari,Space Rat,Excited
8765,22,2386,0,https://solanart.io/search/?token=CjWY5YmjJoWD1nAv1oFNZHJmfvh2FZgXwfYgWhjJTjf4,Crystalline Regalia,7,Lime,Lunar Squid,Stoned Eyes,Martu,Solar Converter,Pensive
8772,29,825,0,https://solanart.io/search/?token=H5FHsH873ZPjhQBxZScY7roLaNHcvuxskFDhXsWFrEjx,Pedestrian Trappings,7,Spectral Black,Planetary Muffler,Mixed Reality Grid,Targari,Decorative Boomshot,Pleased
8776,12.5,1055,43.28,https://solanart.io/search/?token=AaHKJAKngFt9sN6bGWs8WjoMA3wB9Sn8pqfxq9C5rGDK,Mini Cruiser,7,Spotted Kiwi,Viral Implant,Orbital Retinas,Alura,Mischievous Squatter,Hungry
